ProductCode,TierID,PlanCode,PlanName,Age,InsuredPattern,SumInsured,Tenure,Rate
HSP   ,2,NSS01428            ,SilverSmart                   ,62,1000,500000,2,50640
HSP   ,2,NSS01429            ,SilverSmart                   ,63,1000,500000,2,50640
HSP   ,2,NSS01430            ,SilverSmart                   ,64,1000,500000,2,50640
HSP   ,2,NSS01431            ,SilverSmart                   ,65,1000,500000,2,57346
HSP   ,2,NSS01432            ,SilverSmart                   ,66,1000,500000,2,64052
HSP   ,2,NSS01433            ,SilverSmart                   ,67,1000,500000,2,64052
HSP   ,2,NSS01434            ,SilverSmart                   ,68,1000,500000,2,64052
HSP   ,2,NSS01435            ,SilverSmart                   ,69,1000,500000,2,64052
HSP   ,2,NSS01436            ,SilverSmart                   ,70,1000,500000,2,72994
HSP   ,2,NSS01437            ,SilverSmart                   ,71,1000,500000,2,81936
HSP   ,2,NSS01438            ,SilverSmart                   ,72,1000,500000,2,81936
HSP   ,2,NSS01439            ,SilverSmart                   ,73,1000,500000,2,81936
HSP   ,2,NSS01440            ,SilverSmart                   ,74,1000,500000,2,81936
HSP   ,2,NSS01441            ,SilverSmart                   ,75,1000,500000,2,81936
HSP   ,2,NSS01442            ,SilverSmart                   ,76,1000,500000,2,81936
HSP   ,2,NSS01443            ,SilverSmart                   ,77,1000,500000,2,81936
HSP   ,2,NSS01444            ,SilverSmart                   ,78,1000,500000,2,81936
HSP   ,2,NSS01445            ,SilverSmart                   ,79,1000,500000,2,81936
HSP   ,2,NSS01446            ,SilverSmart                   ,80,1000,500000,2,81936
HSP   ,2,NSS01447            ,SilverSmart                   ,81,1000,500000,2,81936
HSP   ,2,NSS01448            ,SilverSmart                   ,82,1000,500000,2,81936
HSP   ,2,NSS01449            ,SilverSmart                   ,83,1000,500000,2,81936
HSP   ,2,NSS01450            ,SilverSmart                   ,84,1000,500000,2,81936
HSP   ,2,NSS01451            ,SilverSmart                   ,85,1000,500000,2,81936
HSP   ,2,NSS01452            ,SilverSmart                   ,86,1000,500000,2,81936
HSP   ,2,NSS01453            ,SilverSmart                   ,87,1000,500000,2,81936
HSP   ,2,NSS01454            ,SilverSmart                   ,88,1000,500000,2,81936
HSP   ,2,NSS01455            ,SilverSmart                   ,89,1000,500000,2,81936
HSP   ,2,NSS01456            ,SilverSmart                   ,90,1000,500000,2,81936
HSP   ,1,NSS01457            ,SilverSmart                   ,0,1000,500000,3,21219
HSP   ,1,NSS01458            ,SilverSmart                   ,1,1000,500000,3,21219
HSP   ,1,NSS01459            ,SilverSmart                   ,2,1000,500000,3,21219
HSP   ,1,NSS01460            ,SilverSmart                   ,3,1000,500000,3,21219
HSP   ,1,NSS01461            ,SilverSmart                   ,4,1000,500000,3,21219
HSP   ,1,NSS01462            ,SilverSmart                   ,5,1000,500000,3,21219
HSP   ,1,NSS01463            ,SilverSmart                   ,6,1000,500000,3,21219
HSP   ,1,NSS01464            ,SilverSmart                   ,7,1000,500000,3,21219
HSP   ,1,NSS01465            ,SilverSmart                   ,8,1000,500000,3,21219
HSP   ,1,NSS01466            ,SilverSmart                   ,9,1000,500000,3,21219
HSP   ,1,NSS01467            ,SilverSmart                   ,10,1000,500000,3,21219
HSP   ,1,NSS01468            ,SilverSmart                   ,11,1000,500000,3,21219
HSP   ,1,NSS01469            ,SilverSmart                   ,12,1000,500000,3,21219
HSP   ,1,NSS01470            ,SilverSmart                   ,13,1000,500000,3,21219
HSP   ,1,NSS01471            ,SilverSmart                   ,14,1000,500000,3,21219
HSP   ,1,NSS01472            ,SilverSmart                   ,15,1000,500000,3,21219
HSP   ,1,NSS01473            ,SilverSmart                   ,16,1000,500000,3,23587
HSP   ,1,NSS01474            ,SilverSmart                   ,17,1000,500000,3,25955
HSP   ,1,NSS01475            ,SilverSmart                   ,18,1000,500000,3,28323
HSP   ,1,NSS01476            ,SilverSmart                   ,19,1000,500000,3,28323
HSP   ,1,NSS01477            ,SilverSmart                   ,20,1000,500000,3,28323
HSP   ,1,NSS01478            ,SilverSmart                   ,21,1000,500000,3,28323
HSP   ,1,NSS01479            ,SilverSmart                   ,22,1000,500000,3,28323
HSP   ,1,NSS01480            ,SilverSmart                   ,23,1000,500000,3,28323
HSP   ,1,NSS01481            ,SilverSmart                   ,24,1000,500000,3,28323
HSP   ,1,NSS01482            ,SilverSmart                   ,25,1000,500000,3,28323
HSP   ,1,NSS01483            ,SilverSmart                   ,26,1000,500000,3,28323
HSP   ,1,NSS01484            ,SilverSmart                   ,27,1000,500000,3,28323
HSP   ,1,NSS01485            ,SilverSmart                   ,28,1000,500000,3,28323
HSP   ,1,NSS01486            ,SilverSmart                   ,29,1000,500000,3,28323
HSP   ,1,NSS01487            ,SilverSmart                   ,30,1000,500000,3,28323
HSP   ,1,NSS01488            ,SilverSmart                   ,31,1000,500000,3,28323
HSP   ,1,NSS01489            ,SilverSmart                   ,32,1000,500000,3,28323
HSP   ,1,NSS01490            ,SilverSmart                   ,33,1000,500000,3,28323
HSP   ,1,NSS01491            ,SilverSmart                   ,34,1000,500000,3,30112
HSP   ,1,NSS01492            ,SilverSmart                   ,35,1000,500000,3,31901
HSP   ,1,NSS01493            ,SilverSmart                   ,36,1000,500000,3,33690
HSP   ,1,NSS01494            ,SilverSmart                   ,37,1000,500000,3,33690
HSP   ,1,NSS01495            ,SilverSmart                   ,38,1000,500000,3,33690
HSP   ,1,NSS01496            ,SilverSmart                   ,39,1000,500000,3,33690
HSP   ,1,NSS01497            ,SilverSmart                   ,40,1000,500000,3,33690
HSP   ,1,NSS01498            ,SilverSmart                   ,41,1000,500000,3,33690
HSP   ,1,NSS01499            ,SilverSmart                   ,42,1000,500000,3,33690
HSP   ,1,NSS01500            ,SilverSmart                   ,43,1000,500000,3,33690
HSP   ,1,NSS01501            ,SilverSmart                   ,44,1000,500000,3,37136
HSP   ,1,NSS01502            ,SilverSmart                   ,45,1000,500000,3,40582
HSP   ,1,NSS01503            ,SilverSmart                   ,46,1000,500000,3,44028
HSP   ,1,NSS01504            ,SilverSmart                   ,47,1000,500000,3,44028
HSP   ,1,NSS01505            ,SilverSmart                   ,48,1000,500000,3,44028
HSP   ,1,NSS01506            ,SilverSmart                   ,49,1000,500000,3,48774
HSP   ,1,NSS01507            ,SilverSmart                   ,50,1000,500000,3,53520
HSP   ,1,NSS01508            ,SilverSmart                   ,51,1000,500000,3,58266
HSP   ,1,NSS01509            ,SilverSmart                   ,52,1000,500000,3,58266
HSP   ,1,NSS01510            ,SilverSmart                   ,53,1000,500000,3,58266
HSP   ,1,NSS01511            ,SilverSmart                   ,54,1000,500000,3,62329
HSP   ,1,NSS01512            ,SilverSmart                   ,55,1000,500000,3,66392
HSP   ,1,NSS01513            ,SilverSmart                   ,56,1000,500000,3,70455
HSP   ,1,NSS01514            ,SilverSmart                   ,57,1000,500000,3,70455
HSP   ,1,NSS01515            ,SilverSmart                   ,58,1000,500000,3,70455
HSP   ,1,NSS01516            ,SilverSmart                   ,59,1000,500000,3,78964
HSP   ,1,NSS01517            ,SilverSmart                   ,60,1000,500000,3,87473
HSP   ,1,NSS01518            ,SilverSmart                   ,61,1000,500000,3,95982
HSP   ,1,NSS01519            ,SilverSmart                   ,62,1000,500000,3,95982
HSP   ,1,NSS01520            ,SilverSmart                   ,63,1000,500000,3,95982
HSP   ,1,NSS01521            ,SilverSmart                   ,64,1000,500000,3,104857
HSP   ,1,NSS01522            ,SilverSmart                   ,65,1000,500000,3,113732
HSP   ,1,NSS01523            ,SilverSmart                   ,66,1000,500000,3,122607
HSP   ,1,NSS01524            ,SilverSmart                   ,67,1000,500000,3,122607
HSP   ,1,NSS01525            ,SilverSmart                   ,68,1000,500000,3,122607
HSP   ,1,NSS01526            ,SilverSmart                   ,69,1000,500000,3,134076
HSP   ,1,NSS01527            ,SilverSmart                   ,70,1000,500000,3,145545
HSP   ,1,NSS01528            ,SilverSmart                   ,71,1000,500000,3,157014
HSP   ,1,NSS01529            ,SilverSmart                   ,72,1000,500000,3,157014
HSP   ,1,NSS01530            ,SilverSmart                   ,73,1000,500000,3,157014
HSP   ,1,NSS01531            ,SilverSmart                   ,74,1000,500000,3,157014
HSP   ,1,NSS01532            ,SilverSmart                   ,75,1000,500000,3,157014
HSP   ,1,NSS01533            ,SilverSmart                   ,76,1000,500000,3,157014
HSP   ,1,NSS01534            ,SilverSmart                   ,77,1000,500000,3,157014
HSP   ,1,NSS01535            ,SilverSmart                   ,78,1000,500000,3,157014
HSP   ,1,NSS01536            ,SilverSmart                   ,79,1000,500000,3,157014
HSP   ,1,NSS01537            ,SilverSmart                   ,80,1000,500000,3,157014
HSP   ,1,NSS01538            ,SilverSmart                   ,81,1000,500000,3,157014
HSP   ,1,NSS01539            ,SilverSmart                   ,82,1000,500000,3,157014
HSP   ,1,NSS01540            ,SilverSmart                   ,83,1000,500000,3,157014
HSP   ,1,NSS01541            ,SilverSmart                   ,84,1000,500000,3,157014
HSP   ,1,NSS01542            ,SilverSmart                   ,85,1000,500000,3,157014
HSP   ,1,NSS01543            ,SilverSmart                   ,86,1000,500000,3,157014
HSP   ,1,NSS01544            ,SilverSmart                   ,87,1000,500000,3,157014
HSP   ,1,NSS01545            ,SilverSmart                   ,88,1000,500000,3,157014
HSP   ,1,NSS01546            ,SilverSmart                   ,89,1000,500000,3,157014
HSP   ,1,NSS01547            ,SilverSmart                   ,90,1000,500000,3,157014
HSP   ,2,NSS01548            ,SilverSmart                   ,0,1000,500000,3,17145
HSP   ,2,NSS01549            ,SilverSmart                   ,1,1000,500000,3,17145
HSP   ,2,NSS01550            ,SilverSmart                   ,2,1000,500000,3,17145
HSP   ,2,NSS01551            ,SilverSmart                   ,3,1000,500000,3,17145
HSP   ,2,NSS01552            ,SilverSmart                   ,4,1000,500000,3,17145
HSP   ,2,NSS01553            ,SilverSmart                   ,5,1000,500000,3,17145
HSP   ,2,NSS01554            ,SilverSmart                   ,6,1000,500000,3,17145
HSP   ,2,NSS01555            ,SilverSmart                   ,7,1000,500000,3,17145
HSP   ,2,NSS01556            ,SilverSmart                   ,8,1000,500000,3,17145
HSP   ,2,NSS01557            ,SilverSmart                   ,9,1000,500000,3,17145
HSP   ,2,NSS01558            ,SilverSmart                   ,10,1000,500000,3,17145
HSP   ,2,NSS01559            ,SilverSmart                   ,11,1000,500000,3,17145
HSP   ,2,NSS01560            ,SilverSmart                   ,12,1000,500000,3,17145
HSP   ,2,NSS01561            ,SilverSmart                   ,13,1000,500000,3,17145
HSP   ,2,NSS01562            ,SilverSmart                   ,14,1000,500000,3,17145
HSP   ,2,NSS01563            ,SilverSmart                   ,15,1000,500000,3,17145
HSP   ,2,NSS01564            ,SilverSmart                   ,16,1000,500000,3,18700
HSP   ,2,NSS01565            ,SilverSmart                   ,17,1000,500000,3,20255
HSP   ,2,NSS01566            ,SilverSmart                   ,18,1000,500000,3,21810
HSP   ,2,NSS01567            ,SilverSmart                   ,19,1000,500000,3,21810
HSP   ,2,NSS01568            ,SilverSmart                   ,20,1000,500000,3,21810
HSP   ,2,NSS01569            ,SilverSmart                   ,21,1000,500000,3,21810
HSP   ,2,NSS01570            ,SilverSmart                   ,22,1000,500000,3,21810
HSP   ,2,NSS01571            ,SilverSmart                   ,23,1000,500000,3,21810
HSP   ,2,NSS01572            ,SilverSmart                   ,24,1000,500000,3,21810
HSP   ,2,NSS01573            ,SilverSmart                   ,25,1000,500000,3,21810
HSP   ,2,NSS01574            ,SilverSmart                   ,26,1000,500000,3,21810
HSP   ,2,NSS01575            ,SilverSmart                   ,27,1000,500000,3,21810
HSP   ,2,NSS01576            ,SilverSmart                   ,28,1000,500000,3,21810
HSP   ,2,NSS01577            ,SilverSmart                   ,29,1000,500000,3,21810
HSP   ,2,NSS01578            ,SilverSmart                   ,30,1000,500000,3,21810
HSP   ,2,NSS01579            ,SilverSmart                   ,31,1000,500000,3,21810
HSP   ,2,NSS01580            ,SilverSmart                   ,32,1000,500000,3,21810
HSP   ,2,NSS01581            ,SilverSmart                   ,33,1000,500000,3,21810
HSP   ,2,NSS01582            ,SilverSmart                   ,34,1000,500000,3,23366
HSP   ,2,NSS01583            ,SilverSmart                   ,35,1000,500000,3,24922
HSP   ,2,NSS01584            ,SilverSmart                   ,36,1000,500000,3,26478
HSP   ,2,NSS01585            ,SilverSmart                   ,37,1000,500000,3,26478
HSP   ,2,NSS01586            ,SilverSmart                   ,38,1000,500000,3,26478
HSP   ,2,NSS01587            ,SilverSmart                   ,39,1000,500000,3,26478
HSP   ,2,NSS01588            ,SilverSmart                   ,40,1000,500000,3,26478
HSP   ,2,NSS01589            ,SilverSmart                   ,41,1000,500000,3,26478
HSP   ,2,NSS01590            ,SilverSmart                   ,42,1000,500000,3,26478
HSP   ,2,NSS01591            ,SilverSmart                   ,43,1000,500000,3,26478
HSP   ,2,NSS01592            ,SilverSmart                   ,44,1000,500000,3,29270
HSP   ,2,NSS01593            ,SilverSmart                   ,45,1000,500000,3,32062
HSP   ,2,NSS01594            ,SilverSmart                   ,46,1000,500000,3,34854
HSP   ,2,NSS01595            ,SilverSmart                   ,47,1000,500000,3,34854
HSP   ,2,NSS01596            ,SilverSmart                   ,48,1000,500000,3,34854
HSP   ,2,NSS01597            ,SilverSmart                   ,49,1000,500000,3,38598
HSP   ,2,NSS01598            ,SilverSmart                   ,50,1000,500000,3,42342
HSP   ,2,NSS01599            ,SilverSmart                   ,51,1000,500000,3,46086
HSP   ,2,NSS01600            ,SilverSmart                   ,52,1000,500000,3,46086
HSP   ,2,NSS01601            ,SilverSmart                   ,53,1000,500000,3,46086
HSP   ,2,NSS01602            ,SilverSmart                   ,54,1000,500000,3,49326
HSP   ,2,NSS01603            ,SilverSmart                   ,55,1000,500000,3,52566
HSP   ,2,NSS01604            ,SilverSmart                   ,56,1000,500000,3,55806
HSP   ,2,NSS01605            ,SilverSmart                   ,57,1000,500000,3,55806
HSP   ,2,NSS01606            ,SilverSmart                   ,58,1000,500000,3,55806
HSP   ,2,NSS01607            ,SilverSmart                   ,59,1000,500000,3,62524
HSP   ,2,NSS01608            ,SilverSmart                   ,60,1000,500000,3,69242
HSP   ,2,NSS01609            ,SilverSmart                   ,61,1000,500000,3,75960
HSP   ,2,NSS01610            ,SilverSmart                   ,62,1000,500000,3,75960
HSP   ,2,NSS01611            ,SilverSmart                   ,63,1000,500000,3,75960
HSP   ,2,NSS01612            ,SilverSmart                   ,64,1000,500000,3,82666
HSP   ,2,NSS01613            ,SilverSmart                   ,65,1000,500000,3,89372
HSP   ,2,NSS01614            ,SilverSmart                   ,66,1000,500000,3,96078
HSP   ,2,NSS01615            ,SilverSmart                   ,67,1000,500000,3,96078
HSP   ,2,NSS01616            ,SilverSmart                   ,68,1000,500000,3,96078
HSP   ,2,NSS01617            ,SilverSmart                   ,69,1000,500000,3,105020
HSP   ,2,NSS01618            ,SilverSmart                   ,70,1000,500000,3,113962
HSP   ,2,NSS01619            ,SilverSmart                   ,71,1000,500000,3,122904
HSP   ,2,NSS01620            ,SilverSmart                   ,72,1000,500000,3,122904
HSP   ,2,NSS01621            ,SilverSmart                   ,73,1000,500000,3,122904
HSP   ,2,NSS01622            ,SilverSmart                   ,74,1000,500000,3,122904
HSP   ,2,NSS01623            ,SilverSmart                   ,75,1000,500000,3,122904
HSP   ,2,NSS01624            ,SilverSmart                   ,76,1000,500000,3,122904
HSP   ,2,NSS01625            ,SilverSmart                   ,77,1000,500000,3,122904
HSP   ,2,NSS01626            ,SilverSmart                   ,78,1000,500000,3,122904
HSP   ,2,NSS01627            ,SilverSmart                   ,79,1000,500000,3,122904
HSP   ,2,NSS01628            ,SilverSmart                   ,80,1000,500000,3,122904
HSP   ,2,NSS01629            ,SilverSmart                   ,81,1000,500000,3,122904
HSP   ,2,NSS01630            ,SilverSmart                   ,82,1000,500000,3,122904
HSP   ,2,NSS01631            ,SilverSmart                   ,83,1000,500000,3,122904
HSP   ,2,NSS01632            ,SilverSmart                   ,84,1000,500000,3,122904
HSP   ,2,NSS01633            ,SilverSmart                   ,85,1000,500000,3,122904
HSP   ,2,NSS01634            ,SilverSmart                   ,86,1000,500000,3,122904
HSP   ,2,NSS01635            ,SilverSmart                   ,87,1000,500000,3,122904
HSP   ,2,NSS01636            ,SilverSmart                   ,88,1000,500000,3,122904
HSP   ,2,NSS01637            ,SilverSmart                   ,89,1000,500000,3,122904
HSP   ,2,NSS01638            ,SilverSmart                   ,90,1000,500000,3,122904
